ques,skill
1174,253
19387,190
24767,294
8550,71
17038,255
12845,56
21271,95
22336,299
6098,147
23681,190
17118,56
24098,297
18213,267
21344,276
19164,298
22793,118
11455,90
20818,71
12996,90
14324,8
14558,19
21772,85
8246,25
365,87
9094,90
318,166
24064,54
26120,301
14078,245
9188,144
14561,104
24534,233
6804,283
12036,105
2942,64
3260,189
5209,102
13051,102
1896,169
10160,193
21154,64
3970,76
13279,30
12675,164
20688,50
13620,122
6895,56
876,184
19204,154
21439,182
8547,164
8637,58
18026,80
19987,154
24999,269
26186,121
23985,277
9791,89
21756,64
16753,14
4192,250
17285,78
22734,21
7794,222
13230,93
8471,266
13504,14
19478,236
24555,162
1657,90
14103,1
14563,219
25658,242
22367,36
23634,56
688,104
24503,160
22115,36
19804,56
13394,247
22101,121
25747,169
24023,95
21935,185
23559,153
26459,234
9896,93
17805,45
10239,178
4670,84
1585,226
25513,29
2202,69
14662,89
14595,144
21341,270
2174,153
5442,4
109,54
8067,79
9288,203
20429,79
22741,255
2434,259
25101,224
26533,227
15244,97
3397,71
21254,56
21738,215
14556,56
20404,64
22420,224
23408,193
22880,298
6138,48
18145,224
15337,166
6999,242
8746,95
6162,301
3045,95
20542,43
18059,1
16625,150
21840,56
19273,294
21930,182
22738,106
18153,79
22524,97
15674,48
13828,95
17802,284
15720,302
19809,182
24104,87
5059,193
14192,40
23820,171
7105,199
6987,231
11986,24
23607,66
23960,141
7579,104
23178,118
22176,93
3205,189
25326,235
15531,165
16232,54
19069,73
8620,89
22005,104
18053,153
19348,106
16937,177
4148,36
6563,43
8236,24
6189,29
11767,13
17957,95
11785,180
5793,90
11900,105
11234,84
22056,63
19233,137
264,39
18518,125
15704,43
12947,253
8638,73
17430,19
13952,102
5879,56
13004,73
15281,8
18706,301
19831,95
17932,64
9326,236
970,250
18296,33
7800,64
1938,13
25393,40
144,201
3463,102
22353,56
14417,236
74,233
9652,162
18126,71
16233,274
10002,168
19568,121
17519,154
737,153
6578,146
5576,17
14211,218
14701,95
22277,98
22120,153
16815,56
964,182
25558,8
5552,249
18403,154
25514,98
13020,95
10732,282
14656,270
17996,106
20832,93
8740,222
24662,287
18855,14
26472,56
8553,247
10244,44
19011,93
9076,197
9611,210
22521,23
13380,28
26501,106
14044,43
24071,219
7321,233
25896,289
12283,236
17680,143
20903,29
1218,70
15639,144
7677,96
7762,198
15936,144
18976,95
11034,84
19137,204
19227,78
2846,201
23801,294
25322,50
3443,143
18553,118
12082,56
21408,13
18520,280
653,253
9106,286
24781,1
23539,284
15371,43
466,226
14882,84
10120,95
25094,153
11426,278
13126,247
2369,105
16376,258
5203,129
73,301
10667,190
16191,274
17858,95
16818,144
17318,205
15123,64
12763,157
17041,168
1234,56
24689,29
1704,296
9124,258
22955,264
7208,245
8031,143
5196,274
14230,178
8772,50
7774,54
19191,288
12250,209
646,278
4646,17
11876,11
12155,84
9168,222
13018,64
904,64
99,84
11221,258
20766,105
20304,284
24244,256
25039,74
16708,89
14242,89
24697,144
9388,153
21016,98
7657,95
25545,211
15139,78
16531,143
20138,64
16413,79
15719,200
16201,89
24880,13
22306,39
20798,154
2973,190
1701,242
16763,103
7072,144
5341,36
17323,249
1112,132
22663,106
23041,190
16976,178
1711,143
12391,98
1236,237
19013,105
9908,250
20914,64
23654,210
3280,105
15703,11
10587,210
13509,274
24544,210
25364,139
23702,164
11004,129
11322,106
7623,41
16479,295
5168,98
10791,178
1073,154
25591,56
22737,274
21541,209
25277,265
14072,143
5220,301
13343,66
551,252
21008,120
5614,29
8824,95
16595,41
16966,104
25011,250
24398,216
26350,224
22664,17
14803,84
21226,95
13568,118
10376,259
26255,87
23964,189
19590,224
4598,242
8562,105
11618,154
21737,250
10903,254
16222,129
23940,69
12224,294
1745,278
22202,199
8932,1
21268,237
23637,110
11566,132
15490,104
19542,122
15031,8
17514,79
1322,259
25939,8
5497,24
5370,278
14095,95
1554,105
12072,39
4027,255
11057,199
6438,97
486,222
11029,105
7814,13
21745,77
903,189
11612,6
7011,159
1538,166
26607,226
12333,154
18158,245
26496,95
1120,8
4054,67
977,105
3604,278
9508,81
13893,178
17853,98
10595,70
764,198
22180,284
10463,71
18716,284
22191,252
2383,229
12088,245
10912,98
16519,180
16558,298
24589,13
16071,106
3572,274
19519,254
5357,11
12225,78
12424,95
12643,85
7412,105
17163,79
4692,205
17760,1
20614,132
4715,228
21686,56
21965,79
13094,95
3001,282
18473,94
41,197
3586,69
21600,296
64,98
8254,152
6627,153
3302,203
7491,41
5260,240
23987,269
4411,274
992,236
14592,144
13011,203
22126,182
19757,273
11792,160
4894,255
24870,301
12683,245
6599,299
16262,92
26204,195
10747,80
20829,44
14003,204
8002,154
25687,36
16496,253
18080,199
23022,154
12568,160
7056,39
336,234
744,247
308,64
1675,90
18825,95
19989,203
1732,168
14410,71
5951,79
1370,105
7527,89
11159,186
16351,89
9753,126
21040,95
4052,56
11200,56
21192,106
23139,95
17443,210
18521,27
19215,157
23395,169
24188,66
25617,120
24490,60
1147,87
15960,104
10112,154
16269,56
10959,255
21576,95
222,209
26243,250
11415,56
17903,154
13915,253
10963,105
16750,106
10488,71
12467,93
12656,162
20428,278
3244,203
21816,106
10274,19
2446,101
2123,296
14088,189
2579,13
7898,106
4173,169
6694,73
4045,153
20119,75
16544,274
17042,113
8962,128
23349,260
4010,195
4220,106
20624,104
16990,101
13945,234
1974,180
5847,255
20923,149
9645,48
12166,150
20292,193
11036,101
3436,84
11149,258
26016,90
11506,239
18416,105
22883,74
25951,26
612,57
2273,259
3820,1
17050,250
24749,271
4464,215
6192,54
10171,231
24175,235
7854,73
4496,210
1939,8
10136,253
9610,236
22151,153
9633,69
22574,149
14322,106
18335,92
22388,250
19911,110
13169,166
13436,252
13867,90
26,235
19659,110
17313,64
12993,193
6395,93
7725,215
19052,77
15486,61
6052,172
14679,239
21944,76
21176,54
17289,56
10672,184
18724,199
17872,95
15439,286
10503,269
18266,259
1064,40
2488,183
2308,98
6451,106
15727,19
5829,48
3617,301
1245,153
14187,146
6835,1
22034,158
7932,272
34,84
21238,240
20980,224
18241,274
4608,234
14374,118
13010,234
20107,269
16080,144
26368,173
22450,144
2621,98
13438,69
8776,195
2563,57
23970,297
14919,236
14467,95
8828,286
18123,286
25105,74
4156,298
16193,19
15017,286
16721,172
1977,104
9217,64
22247,118
10551,274
25148,95
25404,49
21714,219
11989,105
330,20
21979,197
2224,211
19997,92
25343,189
7833,95
18752,56
21780,1
21395,229
10916,90
7141,250
10881,278
18178,284
19754,298
21129,2
24890,255
2741,229
15646,286
11920,236
10654,84
2038,233
5655,154
9186,217
10235,222
22842,45
25283,154
15331,286
12883,89
9277,56
24508,282
4884,13
1889,89
16838,28
26379,220
9945,199
5734,98
10134,267
15507,225
6217,231
12365,153
15843,230
5643,143
9252,95
13612,183
21482,36
12052,162
14206,106
15881,95
17910,284
17255,105
20235,171
21368,178
18494,105
597,259
2353,98
4867,287
10580,64
22953,80
23822,224
12946,298
6772,90
3830,150
13061,11
13303,40
12595,153
23798,274
14271,25
23694,73
5684,4
17244,147
25826,250
2771,274
20513,118
3993,211
23124,180
2699,110
23167,71
12372,195
20209,11
21485,122
26030,210
15684,186
22093,180
6419,245
22839,89
21604,71
7832,27
25568,274
17977,283
17336,53
9975,71
224,54
15754,106
3628,13
3921,29
16044,127
4680,40
18405,276
16106,192
19192,61
26085,134
11356,151
7613,58
2702,8
25909,25
16889,48
12631,105
3091,216
7451,48
19163,234
16524,190
14866,30
16699,160
7185,253
9460,254
18650,237
12867,101
12715,240
24273,8
5140,278
1276,253
22270,267
14537,95
9145,36
15491,237
17338,154
21225,84
21211,153
7559,242
12709,244
23347,13
3026,254
15596,269
9017,211
24616,287
20751,8
8118,129
19422,82
4430,258
11992,106
15840,150
15955,287
6794,237
5227,189
6358,36
1095,189
12277,56
24357,30
23935,102
21215,154
23720,252
24029,110
12034,36
21906,36
17133,30
11807,190
12940,105
25226,254
390,104
17471,283
5918,274
18054,270
13988,189
3413,143
5862,255
23752,105
15317,105
4105,11
25582,271
19016,101
13134,92
15911,64
19408,255
25584,159
18318,205
3241,48
21308,289
15226,36
16365,93
180,104
12714,250
23456,132
14790,69
13645,193
23709,103
16090,148
3208,278
17667,74
12212,96
17049,231
1855,193
8212,250
20511,296
2030,89
14922,110
22806,287
24376,105
9772,162
10518,45
23209,8
25613,239
19271,57
22142,95
2196,70
1858,120
2129,237
11942,197
9377,95
19810,284
21535,260
21828,274
15836,183
12722,71
16140,95
11432,29
12708,182
5440,127
12581,128
12172,201
13231,58
16716,2
23996,31
14447,13
26589,105
13839,64
5672,201
17617,2
7149,92
13387,1
1326,143
14028,191
25060,159
9675,13
19250,184
14064,250
7429,92
19692,284
16304,13
5142,270
7509,95
5197,278
24369,40
2261,175
4187,193
17165,152
12831,90
24297,286
23121,25
9218,197
10152,91
17374,161
18438,41
20913,105
17459,253
9598,162
14600,287
10994,282
13916,258
19224,78
11411,1
14514,76
1361,71
25533,95
5695,175
542,278
21435,202
16969,171
11327,258
24272,249
203,178
21151,30
15991,56
16789,56
4777,160
6279,90
13345,282
1768,149
15421,75
21501,54
834,227
19750,280
3648,159
7807,57
12971,152
20248,162
11746,69
1484,105
17966,168
23367,233
6525,177
19104,224
8671,168
24934,129
7682,43
1066,89
13240,182
22716,44
25295,57
21799,294
6187,118
8439,162
2708,253
14753,298
6680,149
21049,105
22625,95
6137,253
1830,105
16726,24
11499,195
12694,124
17613,105
16905,186
23378,153
15694,186
24624,270
13281,75
6119,104
8027,220
17944,96
15894,259
22419,105
15214,95
24343,229
12219,153
7584,39
19644,227
10833,56
5468,173
10344,27
11748,294
1548,77
20654,19
4030,95
22498,71
25595,219
13954,84
4719,296
4689,269
9935,197
9370,143
14923,7
13333,250
18461,93
22855,74
10823,118
9669,258
20088,223
5338,180
19394,8
3013,13
10238,104
15865,236
18122,236
18997,93
19380,75
3317,95
21036,178
25309,269
7727,271
19068,198
12060,11
12249,70
22264,35
13981,226
23930,139
947,13
2433,299
26267,105
19489,159
17989,126
22411,127
20977,64
10869,8
15102,54
6268,159
8670,110
21324,57
18096,90
6159,73
13073,240
9430,127
6348,182
22248,164
5422,106
23720,1
13990,60
8964,175
16705,104
22885,155
11367,253
23574,95
12802,240
26423,95
21290,298
21020,87
24256,145
18921,95
2925,30
26698,150
5923,78
17199,163
25728,56
6288,149
10561,234
22280,59
26660,189
5795,153
11275,299
3788,57
10325,226
20192,237
4215,76
14680,54
6131,190
12705,95
16005,39
8034,11
25168,258
15235,255
24320,41
10884,95
24481,90
16931,298
26306,64
15771,255
22915,250
7952,56
11397,296
11139,56
21781,28
11362,234
21767,25
13544,62
2420,274
21633,29
22750,205
4099,162
26519,234
22858,210
24405,190
20105,17
23508,104
13582,162
19321,284
21334,19
20030,36
13350,104
19052,250
6685,245
14702,9
7614,82
22791,78
19388,267
18922,245
19023,41
1177,226
23240,17
24238,61
24568,191
26294,180
25856,90
16356,301
12030,236
11264,228
8422,144
24227,155
24789,56
15250,226
13646,56
25743,106
379,106
11383,224
1414,236
14396,69
26515,114
5623,236
25200,46
13845,56
20837,40
13271,275
21155,143
14932,85
25695,144
8632,110
17823,84
4028,199
9563,105
15501,95
14033,74
1446,153
10065,56
14005,36
4487,287
17859,273
9140,236
15816,301
22472,183
11087,57
17907,61
10612,95
20731,121
15698,177
14485,190
1355,174
1212,301
16696,64
25227,234
15319,72
6988,95
15238,54
22415,154
662,20
8488,56
14645,90
7135,41
24714,237
16729,90
23075,127
3441,302
25610,234
18979,56
4817,73
8682,167
593,161
16847,189
12042,64
2344,69
15122,106
20477,283
12725,219
14937,25
3821,7
119,219
17383,61
6984,259
7906,6
9436,40
15577,90
16859,286
24906,122
11159,252
25779,56
21040,25
4251,137
20927,95
20846,101
14418,162
9582,211
2200,239
11305,82
5181,105
1649,64
19622,1
22249,118
164,236
11641,59
15581,87
8769,234
3734,159
710,19
3116,162
8499,105
18382,106
9993,161
4410,94
17849,1
4663,57
13886,198
24586,101
6495,93
12512,282
6518,150
4083,182
25692,224
5534,295
16455,104
15194,153
18875,224
18101,213
25853,19
5900,236
25839,224
17354,274
1088,267
19121,89
20080,218
21123,250
3812,190
968,153
2341,105
9347,56
1747,105
12787,95
3950,36
13907,273
11098,92
6426,40
16511,183
9019,8
6218,182
14431,65
17539,259
7684,104
26478,90
24122,103
16208,210
10504,153
5713,197
9873,275
20396,90
21146,253
23400,235
24320,78
24179,27
20680,71
10955,57
13953,53
15838,79
13261,272
506,2
23362,298
14719,286
1958,275
12511,198
20879,252
15910,269
17487,211
12591,79
24456,90
21690,50
4297,64
7701,129
481,19
23247,296
23286,198
19498,215
10484,90
14650,183
12301,72
3808,62
14014,36
20683,19
11290,79
12755,29
14365,98
22363,261
14450,74
19397,254
19420,177
8498,153
3945,149
15508,95
16091,190
6393,245
22129,81
2203,36
22639,178
20752,84
484,95
12413,62
20553,8
18945,81
1334,14
15107,282
10581,56
24298,201
19719,154
25609,85
17269,253
16312,236
7190,255
9389,85
15583,95
4740,102
20149,259
5512,102
15225,40
17865,56
3037,250
13227,236
22777,278
24467,11
16216,102
11116,135
19717,56
5850,159
18857,126
10199,155
25042,84
3815,245
1160,87
26291,122
3155,150
8335,297
15230,100
4887,298
13017,236
3325,75
2541,180
18254,105
25047,120
7615,105
25655,54
8046,199
16672,13
19013,224
26171,220
10368,87
21718,84
25260,173
12196,274
12115,162
22234,254
10374,172
19231,95
20213,153
14445,58
14121,201
13452,29
19795,161
1257,237
6094,113
3905,301
4671,238
8587,95
15839,150
20586,149
21483,161
23942,56
12090,177
11691,166
426,71
4465,180
7920,60
20155,220
23092,153
4554,245
21202,252
25542,56
7679,259
23172,96
6330,56
9264,60
24891,199
3842,237
2922,14
13255,254
21316,298
9330,132
3924,256
10190,294
25194,182
23698,205
24705,57
2978,97
14460,283
20925,152
7231,159
207,90
12895,235
11693,57
12415,54
10084,161
8304,178
18534,233
18981,294
16257,110
5407,90
20399,234
24542,278
21426,272
2351,201
10421,50
13712,48
7736,143
9310,75
15949,252
13476,56
14501,284
13409,11
18486,25
17929,1
14639,130
22010,148
21099,159
7076,143
23060,95
26435,106
25909,95
12938,282
17412,56
15678,12
20690,91
14263,105
19428,144
21264,150
10219,180
18489,118
6318,296
23001,75
19978,275
24430,237
21383,36
6156,274
6472,71
2534,58
7145,160
10304,57
6326,17
5988,155
10546,218
6552,78
10428,218
19580,71
21619,254
544,54
11101,189
839,1
10370,95
14288,118
5973,11
179,202
22017,254
26140,294
6931,296
2209,215
22668,24
19673,110
7933,68
19555,78
842,104
1344,105
12688,71
6940,110
11494,218
18081,159
6718,143
18323,198
3495,236
22852,272
18025,298
22942,150
26379,64
3029,106
20554,90
16600,53
5960,175
18110,237
11398,62
14863,70
3551,75
7475,95
14496,271
19761,234
5126,30
7968,236
14373,40
9703,259
5153,13
18327,203
14804,180
15986,299
3563,36
5394,19
16112,236
13180,272
10056,96
9431,104
19015,105
17347,143
4445,71
6429,30
19522,95
26633,105
15841,164
25977,236
1459,25
8224,95
17722,48
25398,284
6033,27
7535,79
1622,190
8475,78
10399,210
24701,127
13639,19
25577,56
12229,95
6471,58
150,182
7875,64
13680,95
22396,85
13585,236
7842,250
12191,36
9651,143
11416,184
1230,259
13229,30
16790,259
1225,129
22286,68
15118,242
8308,39
2729,211
12845,95
5591,36
11576,284
10326,155
15327,105
9066,6
25382,57
12517,79
18975,276
13499,159
12948,143
21014,127
12881,164
7973,105
1200,190
9132,44
18284,57
24259,161
10281,36
5338,231
11535,154
26705,30
23442,100
17582,13
7764,64
10921,101
14138,143
5286,41
22754,63
14147,87
26281,149
15224,79
23417,71
10622,43
16854,169
21760,9
25740,92
23128,189
15993,198
26090,56
21471,152
11617,105
16749,95
10925,106
13144,234
9946,56
25506,8
17878,189
17825,39
23929,175
25240,19
10820,102
7543,75
24790,165
6089,235
12536,56
9979,158
6602,61
23377,174
18632,36
18114,137
24676,155
25144,205
15598,110
24379,104
17544,70
10558,56
2137,267
10795,95
18039,118
879,85
8654,90
11701,95
2448,57
3697,19
6022,29
10709,150
16899,72
8715,56
13997,105
11596,105
14397,250
6193,101
5998,95
19708,139
2481,97
21899,161
199,95
259,282
14751,69
3967,79
2480,54
11560,296
1807,13
601,95
17505,270
4725,71
24522,284
6000,11
2921,239
4863,201
12220,105
14659,105
12102,13
11968,97
9458,259
10868,57
22923,30
12499,253
20110,94
24912,258
4795,71
8660,105
19900,110
26191,71
11052,87
7173,162
17157,125
24600,95
26688,189
8256,54
24370,13
26578,27
7152,161
26294,231
2778,164
23023,71
6370,98
21147,105
13641,237
775,47
21356,240
6717,57
4638,79
23501,250
1908,105
5154,57
18509,104
13849,291
15658,54
21569,259
6868,153
6725,240
9920,89
16605,106
20619,220
14049,164
18355,56
8677,64
911,211
11401,56
20002,283
23993,124
5201,284
5874,61
14228,231
18996,275
6735,201
2832,89
6758,90
22008,106
2396,56
22560,182
6216,77
6562,73
12943,226
17733,39
13132,25
8781,61
6144,105
18497,93
5617,270
11429,93
15609,73
15913,1
14495,36
8898,234
21529,154
12363,58
8847,39
11765,70
4198,282
25977,215
4682,95
9022,27
25262,177
26304,56
6111,269
26690,150
18224,70
20972,250
11134,105
14417,11
7255,40
8232,253
22477,190
15048,258
12067,224
3418,182
5678,237
17902,239
20544,191
18874,71
15091,277
25672,78
22548,106
5504,150
11341,174
13242,183
5886,189
6844,64
13965,224
18927,269
14478,144
22964,56
8563,39
20430,237
18650,98
16652,50
20885,36
18802,105
23097,98
24671,254
24411,1
14747,302
7707,57
12449,36
11150,161
25159,234
14765,190
8900,211
17501,254
8282,150
1194,211
13474,129
15329,60
15619,89
23812,105
2723,10
630,235
3255,56
19417,233
307,284
12176,297
16810,236
20101,14
18036,41
6066,211
10778,71
9596,255
7353,211
4359,56
26161,286
5763,222
11536,182
7106,69
26518,234
5449,13
16220,54
18115,105
14389,106
14201,259
6337,162
10120,56
18480,254
12803,203
5687,250
11216,175
11868,71
7452,69
7182,106
21717,224
25990,159
14287,139
20610,44
23862,234
23168,2
11355,90
22695,207
12949,64
8331,40
24954,224
24647,71
9043,269
12379,101
6505,301
24421,11
12145,266
9764,18
9725,234
25799,216
21971,56
2050,64
4285,236
15506,93
5177,162
4935,118
24911,272
2467,57
4123,110
9715,93
24721,269
7061,153
378,90
26624,180
21847,296
13783,258
25366,78
26325,195
7473,250
6207,222
14475,64
3562,250
7866,85
2713,286
8041,41
17921,241
23589,224
2219,178
24546,197
4022,64
7344,294
18234,219
12697,197
14427,134
942,239
11227,254
1002,58
614,231
22956,153
16024,164
4969,29
7391,150
11715,210
17015,26
22605,190
1794,110
25016,210
25795,64
13647,95
13158,56
12085,294
7950,75
158,250
12193,205
21800,127
22675,14
21982,139
1006,73
17601,180
521,144
7379,227
3577,93
12681,64
24202,36
2486,211
14851,29
18696,124
11291,282
1603,13
12539,210
3098,11
12444,71
12737,203
15733,19
5109,54
10333,126
14792,105
15942,56
852,56
21415,134
18472,95
24485,120
1398,71
8864,104
19327,64
26266,56
16349,252
19986,25
20494,36
16049,224
25037,36
25583,41
19354,71
7690,29
17379,164
1330,193
4813,295
16253,98
13637,215
7523,2
7396,284
25383,36
7746,54
23691,56
8078,105
4263,40
25083,150
6925,11
23202,71
3266,80
25643,240
16468,65
17607,56
16219,205
16424,39
7964,135
11928,106
21473,149
15815,143
4451,54
3622,255
11434,174
19537,182
22977,71
10627,250
19869,239
12014,204
11320,56
14813,77
18398,153
22939,60
5851,278
20315,97
17980,105
15301,89
21814,104
2059,56
14438,164
1365,56
23617,20
21965,54
25232,276
15543,24
25483,101
9176,134
25084,182
7500,146
23459,95
21447,106
17495,1
22173,132
16469,231
25397,280
3799,222
3513,89
9405,13
10520,204
7395,154
17683,105
647,199
26493,96
11061,36
7385,1
21436,110
23339,177
14335,154
20203,182
9664,198
26047,182
5898,250
20937,178
6644,239
11952,237
21421,160
11843,85
15179,149
19021,1
15354,149
7551,40
204,154
3341,25
6739,56
9178,299
10756,57
833,255
9189,105
374,153
12435,105
21511,270
985,36
11159,29
15710,8
9820,84
22119,74
8999,105
8524,79
5641,97
16327,280
9259,189
7572,231
17618,93
866,67
26011,299
18479,105
13577,121
8281,247
6656,64
17048,50
26603,98
23599,64
11717,87
2775,71
8004,64
8884,172
21591,209
14226,56
3254,19
22481,149
10154,87
8708,1
12149,150
18984,1
26262,236
13510,149
1216,177
3560,41
15033,205
16587,64
9302,296
15623,234
8276,114
9362,149
10606,189
26098,298
19320,8
20422,7
2065,286
12238,199
16162,235
17649,95
19815,106
13239,71
7210,144
10501,81
1733,39
12692,105
14957,73
1486,73
3214,104
13812,89
1723,110
9053,266
19908,77
24002,136
2083,266
20396,57
19480,106
8761,285
11808,278
25310,79
15656,258
25116,284
16075,1
25291,302
3216,56
19509,18
11827,129
25532,274
12842,234
6590,162
24006,159
2005,95
7120,89
1260,234
26442,64
22487,89
6039,43
15736,91
18762,277
24832,74
24565,166
6404,64
1563,155
17137,252
23331,64
15029,236
2940,255
19074,18
5246,40
6074,287
206,90
1663,120
15275,245
5096,153
16206,252
26416,6
7732,98
4708,270
13456,91
3637,106
20909,242
13670,164
20472,254
3157,149
24997,166
3473,190
10524,105
11573,98
12821,40
20407,104
22333,74
25605,224
18929,215
7461,150
2806,92
13404,71
5020,215
17320,149
4953,236
9318,149
16264,159
9417,164
25286,278
25233,154
15505,237
11747,17
53,274
17644,269
11652,36
7683,11
24255,56
4530,73
13776,147
435,127
75,36
5447,79
21505,153
2557,54
26301,236
8207,61
14456,104
5460,153
8122,250
24069,70
8594,101
353,164
8566,169
325,182
23718,271
2590,134
10027,9
255,154
26343,164
15513,64
15372,189
2428,154
13153,285
2451,85
7433,162
14483,36
14635,289
15488,95
10782,24
17830,60
16218,234
18180,258
21375,39
3275,18
1314,14
14340,191
1480,250
7826,161
11073,172
16387,205
260,274
16214,48
23231,177
5514,302
3574,189
6269,259
575,64
26511,81
24118,162
20231,64
7645,95
24599,73
701,283
8861,242
7750,189
23006,245
24986,161
18089,277
9050,189
16512,199
3307,193
6168,97
9506,120
9174,234
5205,13
16350,236
8123,90
17581,2
13985,79
18023,106
1345,10
9468,57
4886,67
2229,153
8979,198
25807,153
26100,149
13643,92
1056,178
429,252
23949,125
19241,255
25184,126
8098,105
9898,234
23916,263
4040,105
11679,91
24791,56
21523,50
439,197
5458,110
24643,225
17774,56
7248,218
3310,105
6494,18
10806,255
22808,106
1026,90
15251,71
1466,132
10510,202
23606,1
25932,247
6649,278
16063,75
12806,252
3190,143
6050,129
21612,197
21061,89
24454,98
1789,77
9398,298
5277,48
20359,98
20505,247
730,255
26410,56
18470,153
12459,129
10556,64
3401,198
21376,253
13222,302
2107,85
26701,3
5015,250
25950,19
21098,259
3607,80
8794,154
5337,153
1090,160
4645,250
11324,250
21969,13
18070,234
3480,256
5318,147
5161,84
4151,150
23090,81
26324,73
5631,57
9187,71
15125,81
14703,69
11171,14
17965,162
1796,153
21077,203
25237,113
20678,270
7457,236
10140,54
21081,57
495,129
11446,201
15626,91
20416,62
5947,250
176,62
6612,93
19728,175
18191,36
18628,95
11507,235
2588,30
5676,250
10619,19
21416,255
11654,183
16295,106
17782,252
15015,296
12450,36
11658,269
3062,239
5486,184
15824,284
9005,166
13275,48
10311,95
19002,145
2810,239
11164,69
12668,95
13039,56
18755,259
19585,150
22882,274
17022,259
11454,98
17121,50
18750,10
25115,177
24783,295
18375,284
22375,29
24716,220
10847,95
696,95
11880,90
7644,210
11186,239
14584,164
13621,48
7915,198
8157,157
10290,154
9786,104
3059,64
8032,105
13938,222
12723,95
10460,157
24048,98
22692,90
117,95
10893,295
9748,19
5807,73
19312,110
2571,202
10202,58
13305,173
6158,193
2792,242
21931,211
8442,153
20854,56
6713,255
4173,209
7220,234
20214,36
18803,224
18840,278
23598,118
24299,39
19630,4
23900,106
12512,36
22268,301
17749,175
20933,106
15109,101
4243,189
8516,164
1248,13
14305,41
5130,182
25567,199
17245,162
26431,87
15843,36
6116,203
16184,104
4158,149
17947,104
5020,71
13194,189
17818,44
19456,65
22845,19
24811,66
9516,56
17619,184
17757,90
9624,105
20082,153
4119,105
1892,215
26140,175
25423,105
6827,274
22786,197
23708,76
9397,237
13911,36
20580,105
2930,275
724,13
12035,56
20962,296
21870,102
17893,78
8418,64
18572,164
2779,75
12055,154
2191,233
3710,102
2698,255
23911,27
9072,92
11750,57
3968,106
16102,252
20009,104
6441,73
21859,62
6256,120
19070,237
4871,282
21602,247
5604,278
7602,284
18560,159
7408,211
23957,211
10839,190
16114,27
5211,13
7414,72
25058,89
6247,105
19686,132
23610,152
2240,154
13184,57
14709,104
14152,190
24216,56
25087,87
12911,69
4986,129
24529,224
5009,190
14745,219
22284,100
11102,80
18887,95
6596,212
14885,183
20187,60
15482,85
12610,298
16660,64
25816,56
19859,118
10062,162
11608,19
8510,227
691,58
14471,56
9093,160
3046,278
15310,201
7083,25
3804,189
13127,198
7126,8
20309,69
1506,239
11143,235
15385,104
21135,101
3628,258
26263,266
25825,250
1729,205
25924,250
23506,92
5867,56
1890,56
4140,87
20181,236
2518,283
16276,222
9339,267
21048,258
9616,302
18903,205
432,237
17170,106
18152,24
12384,39
17368,143
15403,56
15696,78
8635,169
23852,92
24628,25
24930,193
4063,155
12295,235
15854,258
16804,97
14310,93
261,90
9855,56
13076,19
23804,250
12132,127
16803,56
25689,255
26609,62
19257,153
7872,106
20022,40
25686,284
2795,178
17164,182
25628,157
14429,127
16504,239
7857,164
25019,54
19124,205
19403,62
16964,121
12150,11
14062,104
21153,95
6077,93
7653,43
26053,75
20802,150
15439,8
15732,6
24752,56
9383,180
20238,95
11157,95
9205,231
2450,44
9790,64
8817,295
24147,273
4334,257
17095,234
17298,8
1966,8
7281,1
21228,95
24568,24
10093,275
10719,134
556,97
11318,214
11392,84
19396,69
6142,298
14173,13
8877,201
12531,178
3399,231
15255,137
22950,30
17791,246
4033,41
16585,50
16767,286
4697,153
1755,209
10253,178
8677,278
8700,89
15597,298
1547,237
19135,188
20826,257
22683,76
18,71
15177,176
1053,237
5950,4
26604,234
18904,149
23953,261
18397,182
15913,239
23057,234
20438,113
2328,144
18658,254
23080,149
4934,245
14157,272
24984,153
9933,40
4013,94
16959,171
26371,215
11310,56
12253,56
21360,271
22069,9
21896,25
6745,62
22073,191
5079,93
4348,201
17427,57
2744,178
15008,153
16525,14
935,274
17401,129
5700,213
13171,128
17094,172
24883,148
18951,105
2773,154
17857,182
9099,255
23359,69
15099,166
26411,29
3483,103
3598,236
5063,252
12635,252
3720,90
19561,65
2809,95
25737,143
24826,168
9621,48
7959,91
5290,98
9118,90
25522,182
7848,76
19788,190
9237,113
24558,233
3762,190
1584,274
24272,50
21912,135
23896,294
15207,120
24649,28
13142,169
4583,95
9096,274
26168,289
22934,74
24750,258
20024,210
13273,95
12126,105
15130,284
15946,50
14602,149
22857,56
11775,234
5564,56
9514,106
23744,39
26323,74
5867,95
4691,154
24990,233
25679,159
22130,250
26651,39
17475,242
21641,101
23611,151
18511,182
591,237
23867,1
11088,278
15616,6
12873,127
4918,161
17345,235
11915,234
12879,166
14771,1
23118,214
17625,125
19662,144
24927,155
6520,11
18136,286
23795,159
19267,25
24136,97
22484,95
2127,102
23352,120
1058,120
16632,43
19437,234
11444,245
11248,118
21420,36
15967,56
21046,106
19883,254
23030,237
1603,234
4939,282
16390,105
6662,178
5148,253
18948,79
19868,104
7003,80
7079,95
10531,36
23111,259
2608,48
9923,25
18516,56
26653,286
17053,201
2566,121
10211,274
18596,71
23470,209
25911,126
18055,79
26485,149
6897,49
2295,57
6920,120
1597,190
3978,48
17261,25
7888,125
7111,18
20008,254
1168,90
22432,227
6232,95
11199,6
20436,253
24931,26
24318,56
