ques,skill
1676,11
6717,111
6648,136
9693,39
2539,33
1615,167
218,74
7650,154
8705,154
3004,28
6559,26
683,29
7592,31
261,79
9507,29
10248,142
8020,54
1185,172
659,69
10462,11
10718,145
11737,79
3297,18
303,11
3553,136
11547,75
5474,167
5626,90
10940,16
1109,136
3296,69
8476,110
3448,128
2968,79
8475,95
5530,6
10678,30
8627,136
515,111
794,58
9325,90
9272,26
11489,132
5995,87
254,10
8145,154
3536,144
7704,167
8319,82
10483,144
7268,46
11066,145
11730,136
2184,26
6788,29
1629,167
9512,69
1197,76
6697,110
2706,165
1153,46
2655,90
9437,6
2431,11
1173,148
11525,158
9464,11
868,11
2956,131
8657,69
6559,143
2386,154
9493,103
5536,29
4143,113
62,160
3455,39
7672,39
3040,82
11200,11
246,60
216,127
10133,152
3122,131
2790,29
1848,69
1133,69
11561,151
10061,134
8396,170
259,90
6476,163
8189,145
5727,69
3107,11
2978,109
5621,42
3192,161
5669,92
3406,132
6945,142
1246,184
642,90
3096,69
5624,79
9627,69
5967,46
120,181
286,140
1909,58
5307,179
9257,81
343,90
3390,69
10230,28
4864,28
1258,31
1885,82
8295,175
9879,145
8318,20
3228,151
3447,29
11621,103
4769,145
8952,174
9950,30
1898,94
9113,11
4390,10
7531,77
10674,145
5719,35
9275,81
3800,162
9621,69
2548,111
4939,154
4554,116
2713,136
5266,1
7402,103
8743,82
7600,14
3572,123
9425,136
7482,46
7800,29
2149,16
11755,69
1555,90
11024,99
8719,10
11277,72
4515,46
2570,71
1529,166
2494,183
10564,90
429,28
10573,148
2717,133
5985,148
4818,79
11702,136
3348,136
2066,136
7719,136
695,39
8521,167
6822,82
870,11
2868,53
3442,110
10387,142
1121,79
7723,90
5045,134
9546,2
1609,67
10819,145
1989,136
10186,69
8111,102
63,77
11284,156
10258,18
10641,154
3375,90
10405,82
8303,11
2383,29
7930,145
184,136
3577,11
6839,31
6876,145
10367,145
6984,18
9351,81
8781,46
8439,31
3552,20
691,183
3480,160
11566,11
2954,11
4481,46
5170,122
4326,56
6414,128
4552,69
6921,44
5190,136
5672,151
9182,110
3884,31
9278,132
1330,151
6565,30
931,32
5947,90
280,29
3313,135
1619,69
7020,82
7499,132
9170,101
4461,69
4408,47
57,79
2682,48
285,167
7512,168
11224,136
11558,29
4807,69
7289,148
2353,151
6957,148
1081,99
4318,18
8066,90
11511,132
11638,158
10485,90
10432,90
6477,111
2500,81
11453,11
3535,11
3131,150
1043,136
7682,29
2965,90
4506,90
11480,6
6861,90
2536,148
11722,79
1598,69
5741,179
10175,79
7397,90
10450,150
6917,11
5327,148
9162,143
3560,136
6324,137
1970,137
10260,90
7163,154
955,85
3361,90
1335,142
11308,110
7784,148
7489,40
4338,82
6592,158
1945,136
7689,103
4603,90
7613,71
6497,23
10809,82
9447,31
6312,156
2374,79
4242,46
1219,90
1779,50
5509,148
469,48
9392,71
8504,175
2097,182
10310,187
6443,143
9354,30
9144,110
7023,105
10579,151
3477,19
9957,69
960,109
10169,77
231,30
8988,69
4634,84
2256,29
1904,90
3173,23
1786,82
5749,79
1041,135
6903,11
8622,136
6071,31
6342,136
196,154
3243,151
3333,25
5960,136
3575,90
10723,154
6008,148
3531,144
9414,46
5154,37
1020,29
8516,79
275,56
2856,69
4323,69
1162,11
7635,90
9179,39
2514,72
5823,64
4133,93
2064,135
6961,136
5357,46
5009,94
354,148
7274,152
11268,90
7530,46
5799,168
4976,102
11595,177
10262,90
4004,90
8861,2
10693,182
11661,151
3842,28
5694,160
6945,79
1288,136
8874,46
2850,69
504,181
1179,46
395,151
5587,2
1914,48
5891,90
837,63
784,69
3206,72
6685,167
11673,4
9287,101
9861,150
5279,126
3556,20
3385,132
3846,11
6232,79
6541,81
2520,75
9664,90
10615,124
4632,69
8587,29
5605,46
6577,150
4719,176
7674,143
9119,75
6093,90
7286,16
5643,151
11273,132
9238,6
1304,22
5230,151
11644,179
1509,99
11259,151
6624,53
11434,145
2377,2
1543,6
6672,3
8785,136
3416,136
9668,69
5826,136
9654,16
288,167
9610,90
4493,105
7526,79
1295,111
5521,167
2965,69
8433,16
11263,136
11708,11
60,104
10578,90
4994,67
10460,90
5095,105
7487,167
5332,116
7701,93
8593,2
993,19
6442,182
4326,136
7781,16
153,69
102,160
1121,136
2004,69
4002,79
10714,110
1231,116
10559,90
2449,29
11681,136
3290,158
5956,20
3336,90
7465,123
7029,92
7384,69
3423,111
6706,81
11212,101
6284,63
5690,11
7688,29
9541,2
10476,168
855,132
3171,111
1581,162
6786,72
9393,11
1475,11
5177,150
10823,99
3530,69
9332,95
7426,11
402,164
7693,71
9288,29
9915,104
10850,78
7801,48
11756,46
839,71
13,160
880,11
3876,69
1901,90
5071,134
9383,69
7933,134
9106,2
7377,20
10037,105
10474,142
3282,136
1729,11
6159,90
629,83
2627,69
7012,136
7420,29
1634,136
5364,136
9969,77
5606,69
5553,79
6361,139
9362,132
11706,124
6944,134
11655,69
5022,37
888,160
11265,11
2925,11
7794,99
8483,182
883,103
3623,135
3033,90
4304,79
2040,11
209,69
1790,42
4840,79
7555,98
6365,136
1628,48
4427,105
7474,110
180,96
2051,136
3227,109
7688,136
9241,75
10462,90
2528,90
9483,2
2477,111
1869,28
2728,179
3777,168
4670,145
10052,148
1617,92
3064,90
95,186
796,79
3843,82
9364,101
6087,136
11219,136
1646,16
3923,81
5902,39
2362,162
5427,69
1217,104
4645,128
10545,90
11490,132
5636,6
10821,102
3221,29
9842,132
8267,46
1179,69
10611,150
10597,151
1368,10
7444,162
865,16
3234,11
6367,59
2745,46
8280,2
9970,179
1687,11
9439,69
7429,84
9024,48
5145,97
10572,136
9452,103
11611,2
4277,71
11479,11
7418,2
855,110
10642,124
6003,11
6878,152
10457,11
4488,0
11003,16
868,90
1850,10
1940,136
3412,187
2326,62
1769,90
9318,132
11535,88
6529,25
844,50
9322,90
9308,25
2001,136
8501,79
9958,71
6913,44
9188,143
8699,74
9492,71
11296,132
10646,11
7611,162
11215,163
4787,145
6771,46
4810,18
8419,168
2102,29
3407,132
1123,17
657,29
7900,10
11405,145
424,136
2846,31
7609,16
8542,64
11575,150
6149,71
174,167
6532,81
9828,122
1306,164
9058,162
3456,29
4335,145
676,124
11565,109
11295,132
11498,16
1259,29
1577,176
10187,90
3536,90
2521,132
1083,152
2982,11
5609,136
5634,11
594,71
11446,50
3869,90
6285,75
2075,154
8878,69
6550,81
8389,152
4522,82
879,11
8241,145
6554,143
7603,136
10534,82
878,64
218,151
3265,154
241,30
1181,113
3036,170
14,82
6126,172
2302,167
3692,148
11149,132
2998,133
458,90
4421,87
2310,10
3269,135
3677,10
3610,69
8760,119
2471,29
9758,71
1199,81
5669,18
908,29
7035,92
11693,11
9969,160
10934,145
5193,11
6769,25
5064,113
870,90
1889,130
2916,168
7912,96
7566,79
11440,20
7162,154
1784,134
9181,95
11179,73
5235,79
11520,11
195,29
2472,90
7461,125
831,136
7009,150
3299,84
5912,2
1499,99
3190,158
7038,154
4973,57
6189,6
6445,156
915,67
10660,134
10160,82
715,124
3725,69
10262,144
491,109
3411,136
6767,82
2954,90
8415,116
9791,168
6566,30
8532,167
5204,92
8428,16
8465,26
3490,90
3898,79
1937,69
1796,136
6300,29
7268,90
2703,136
11089,132
9054,6
813,13
9162,111
10890,78
5947,11
2612,69
3172,29
4305,136
10629,11
5785,69
10910,148
11175,48
7432,154
3005,116
3768,90
6003,46
9356,88
7323,80
9252,25
8459,110
6730,124
1239,144
4741,6
1799,82
1158,94
683,122
2025,11
1664,29
9416,79
9810,99
2737,11
3046,31
11176,39
11736,31
2485,182
5333,129
11627,151
8499,148
7003,151
11684,37
10004,148
10494,151
433,161
7676,182
3021,6
6177,136
9605,79
11522,59
174,136
2603,170
5553,136
7424,160
9353,143
10341,145
2370,11
10398,123
3628,79
10264,123
4818,136
8194,145
4163,69
9167,182
7415,31
836,37
8072,136
4310,135
6204,90
4536,64
8129,90
10615,11
6976,18
6740,90
825,31
10305,78
80,34
9319,71
2668,69
3844,90
4569,90
52,136
1034,124
7191,82
3530,11
6421,26
8134,6
9369,25
1755,11
284,90
2690,69
473,151
521,97
8133,71
2302,136
9331,88
3374,90
350,94
6491,72
7540,69
7270,90
1039,16
3293,26
10441,90
933,69
4649,151
340,71
5403,42
6490,51
6817,154
842,16
3889,29
10592,56
687,136
980,134
6570,26
10212,11
8688,102
1526,153
2008,136
2973,135
11485,132
1269,90
7841,174
8659,69
5421,6
11217,23
874,69
7254,167
11216,88
6707,81
1841,53
3009,136
3470,47
5677,136
7532,99
10832,39
6469,31
6146,82
6117,82
4323,18
6321,24
9622,167
11606,6
7893,167
7185,168
1030,93
8729,165
5452,6
1664,167
10623,151
7265,11
1751,82
9169,111
6202,79
9450,136
5661,71
11487,39
5532,29
236,167
8781,90
1778,31
1008,167
2254,11
5289,129
7416,103
3909,148
1473,92
6581,75
13,11
5920,156
3572,90
7549,6
10142,148
8095,145
6898,11
558,187
7031,154
7757,148
10483,11
11532,136
1012,154
7805,136
509,160
9884,136
9305,111
1477,65
3846,90
8625,145
6555,29
6873,10
9533,71
9429,150
3873,73
7965,154
10472,69
4851,168
286,90
1335,69
11274,132
3826,122
2099,111
8284,71
8821,152
10909,16
232,23
5604,136
10510,69
3636,126
6783,79
10195,142
6753,168
7673,111
4778,151
4944,179
7635,20
6994,116
1835,170
10214,11
1950,137
1959,69
9402,11
10570,148
7355,2
6525,143
1299,134
6785,81
9097,16
2381,160
5215,136
11138,11
5554,90
6710,132
4654,11
7586,135
10360,124
3207,69
10625,134
1843,1
1112,53
3034,79
4960,97
10440,131
10493,17
11194,116
3301,11
1900,69
7105,105
11366,81
11336,132
4945,157
9024,69
5083,11
3129,84
7007,151
6631,131
7537,136
5677,46
8516,176
5633,136
3158,72
2056,167
3474,11
7670,31
9977,132
10732,145
3422,143
5567,137
10209,90
3318,44
3574,90
8431,10
9109,136
3170,111
3516,71
10908,82
8400,116
2851,177
4544,90
9573,6
6491,111
10930,152
2576,136
5542,170
6514,132
7378,20
2082,176
10602,136
11651,25
40,160
9468,2
3610,11
6614,53
8361,154
9320,25
11408,145
3386,90
10460,28
311,131
3097,150
9960,88
4852,11
3371,160
4490,90
9888,132
1573,29
4069,42
5981,105
8384,145
6089,152
11322,110
5701,11
276,29
3309,135
1025,170
3242,64
1804,148
8260,145
7569,2
7495,132
6213,148
1031,37
2900,179
7029,18
9380,75
9631,90
10395,124
3166,108
7740,138
5304,90
1343,90
2044,181
9118,69
4160,168
10123,16
5158,164
7285,148
9212,23
2164,170
2510,90
5930,20
6150,90
10907,148
3141,69
2055,90
3127,150
10531,168
3175,170
9704,69
5417,153
11718,79
11063,158
1550,167
2333,118
1739,90
10696,71
9320,132
6685,51
3001,69
9292,90
6371,90
4126,154
9969,11
3371,29
3039,187
3945,176
5887,150
10197,11
8507,136
3253,17
4847,165
7767,152
547,120
418,60
5303,150
286,127
9903,78
10363,128
6664,174
3033,144
11412,119
2763,11
276,160
3641,154
7196,148
4813,136
7742,187
7076,10
10376,78
7290,90
6250,143
720,160
6759,2
8048,145
10248,151
3469,46
3047,6
9308,72
6535,69
5263,105
3729,122
9112,75
4095,90
11220,11
635,42
6439,143
10873,90
7520,134
5215,151
279,90
3582,69
3245,11
6429,6
5745,136
5835,10
3097,44
5703,19
10517,10
10216,28
1682,11
875,71
1246,90
2414,31
2822,6
11261,150
9173,132
2522,132
7919,18
2545,109
4805,162
7504,71
7467,77
4828,69
10668,136
7453,18
6685,136
6708,95
1782,90
11251,17
5293,30
11451,168
11474,11
10833,145
6447,26
2003,136
4723,71
105,99
6014,11
6051,31
10031,168
11540,81
10153,90
8375,10
58,154
10458,136
1409,115
2655,109
9066,30
6659,94
6583,110
1000,29
4347,151
9095,64
9503,71
3080,160
9346,158
3004,136
5338,31
10244,176
4545,136
4194,145
10751,65
9345,79
5775,38
6068,92
10237,90
8457,39
3890,2
1569,123
621,136
1004,16
7516,167
10892,136
4796,11
10977,16
3031,90
4572,90
3667,42
5939,116
6556,147
5777,2
7662,90
9282,25
5645,11
11616,6
5900,46
3229,95
3381,132
2878,134
7519,11
9137,170
6744,101
1463,151
10082,116
3228,136
10609,127
718,90
9602,71
10832,81
5248,90
5031,153
11634,90
399,18
6577,44
7944,134
11502,29
265,90
1888,160
5120,179
6223,136
1869,136
8800,168
5253,10
1209,69
1566,11
9597,46
1801,154
9198,75
11196,69
3070,151
6724,16
2747,80
7037,168
2974,123
5972,153
231,26
1891,74
6358,79
5160,105
8287,172
10986,53
837,182
10550,10
10624,136
9956,30
4795,79
3187,26
2721,42
1131,111
709,29
11531,11
6769,39
8285,46
6399,90
9428,11
2445,29
4304,46
11151,25
1975,92
3929,186
755,175
6345,107
8620,10
764,167
10528,126
7622,14
7940,167
2960,136
1789,4
392,79
9308,101
10205,145
2491,111
10651,134
1613,167
8212,145
1698,167
7952,10
5917,136
6785,111
169,29
9401,136
2358,31
4540,147
9553,69
3658,126
3582,46
2263,150
3538,48
11034,30
9096,145
1844,18
2968,29
211,69
7454,92
11252,69
9353,88
3073,127
9595,29
4046,10
4591,151
5958,11
5227,31
9463,2
5146,11
6775,143
10250,69
11555,44
10402,136
3300,142
6765,6
9091,82
6313,101
10,147
9157,110
1889,69
185,143
10525,144
1538,90
9253,132
869,46
7766,179
4334,154
11677,5
6696,111
4569,11
986,125
1239,90
10618,17
7564,6
6411,122
6344,39
32,65
11562,136
5019,116
5671,44
5616,136
3279,136
6320,143
3890,31
7392,99
2790,79
11409,132
8528,145
317,145
5218,150
2462,69
1227,79
1190,81
3059,11
3084,136
4625,136
6895,118
11590,103
3192,111
3538,167
5517,145
9430,11
6311,182
3272,150
4663,150
5502,179
9058,69
10516,53
263,5
9315,132
10610,11
1164,15
2636,90
698,137
11216,183
7300,154
9063,11
6375,148
347,90
3765,122
6167,136
7698,132
7917,16
4000,165
11369,145
7465,127
8308,79
11060,110
6976,92
8506,54
2648,69
3976,29
6786,68
9801,154
4569,144
9598,64
2933,29
9298,132
3982,134
10604,151
109,0
7170,145
132,73
9265,166
10486,151
1063,18
5921,132
293,90
1289,81
175,90
1298,161
3411,28
1143,145
11200,84
7563,64
4887,78
6154,46
10706,116
3188,72
4175,159
9135,110
163,79
2417,69
10872,136
9206,81
7680,39
1795,53
7152,142
9519,69
3850,11
10981,157
10245,56
4163,136
11550,75
4608,11
2170,75
2961,90
2843,90
9669,44
4319,154
10871,128
10396,90
9417,44
3379,90
7916,82
11117,145
6189,103
2558,31
10409,82
5671,150
10214,90
9061,30
6795,139
7166,168
10998,94
3179,39
2183,46
11699,105
3472,69
2049,14
3303,126
4526,79
5916,108
7492,30
9843,75
7782,171
11647,69
5346,11
7344,29
2742,69
10494,11
5703,69
6560,132
7175,168
2813,48
10165,19
10729,154
3885,2
6979,131
8664,71
10288,151
1702,151
969,69
10887,136
1681,136
1856,146
3870,136
4966,53
8902,154
3941,29
186,187
2133,150
1539,20
8447,152
7304,134
1942,34
1965,131
3822,82
11341,145
1462,135
590,66
228,135
1837,90
1756,46
9916,7
6654,79
11259,142
393,136
3223,136
8576,16
5617,90
9470,71
3702,160
6448,75
2842,20
8785,167
1162,135
4318,92
4659,128
3270,79
5542,69
6477,161
2562,6
435,80
2841,69
6306,75
3364,151
4649,11
3246,151
2951,9
5578,136
3919,116
1520,168
1483,60
9016,90
6358,142
8305,134
7344,136
9960,39
1749,11
6599,150
7632,147
10436,11
9125,75
1880,69
11461,168
1630,32
2872,71
2067,167
9124,132
10264,90
3485,11
2113,165
10002,105
11133,152
2929,59
6228,145
9884,69
4864,79
4428,134
9019,132
9978,11
2368,132
7599,90
1324,128
7670,69
9569,71
906,136
7360,6
375,90
10209,128
10466,90
575,125
11344,163
9088,71
3449,90
7375,71
10486,136
321,11
7527,136
9848,30
8184,145
10617,56
9050,136
3752,69
11239,168
7270,69
9222,75
6111,90
4368,97
3993,127
268,90
8085,136
9092,90
6992,79
4957,67
10474,151
3969,23
6137,6
9628,90
6095,133
2299,92
3348,59
8846,139
951,10
4875,62
4453,6
1587,90
8470,175
8751,10
2137,154
6522,103
2962,44
6171,46
3243,69
8126,11
4281,79
9015,167
1159,148
8540,69
8436,22
3152,136
8648,62
3032,54
2354,30
2515,81
2501,110
6526,114
2957,171
8937,154
6454,110
6327,148
3468,136
2663,20
6956,187
2476,81
3084,79
3169,81
6353,180
9103,11
11419,10
862,112
131,16
4645,151
11557,136
4511,90
6647,44
4326,79
6287,111
7202,82
7585,90
8465,30
6418,29
3861,69
5132,92
514,132
823,178
4620,136
8252,145
3328,20
3556,90
6650,69
8130,152
5772,99
10639,140
1781,116
8440,143
4713,31
7850,154
1838,84
367,69
1439,11
3792,134
10407,134
5102,122
7674,81
8681,133
5643,69
1998,56
271,33
626,154
3574,46
10770,168
750,75
5979,90
9929,72
459,111
5893,151
9094,90
136,90
10898,151
4066,16
1390,10
6980,134
5708,154
4811,32
1906,28
6615,18
725,90
672,90
3225,131
6124,136
11256,136
5171,79
6500,167
2087,128
700,125
5763,128
1283,38
3537,44
10265,136
1776,11
102,146
11208,88
11512,6
3301,44
21,136
4547,136
8859,71
1630,69
9698,90
1657,90
954,69
10374,151
5735,136
2398,122
10234,90
8516,151
916,104
10410,90
2492,90
10292,90
2985,79
3086,103
380,186
10642,136
4599,153
8270,124
6401,184
7906,10
4379,90
3398,6
7631,20
10509,90
5257,105
9237,30
10391,90
1623,12
7750,69
6632,151
5593,178
4915,90
1332,10
2537,29
1599,116
990,29
3444,132
791,69
3326,160
10949,16
710,31
3960,90
9200,182
4410,82
10154,136
10939,119
1800,184
9282,95
5378,53
6495,81
5682,71
11137,168
490,148
5193,18
5910,95
8150,148
11332,132
6171,69
10083,145
7054,136
712,11
2288,29
661,94
8881,154
5767,6
8274,69
6294,111
6497,81
185,111
10111,10
3114,136
1561,11
6948,79
9682,110
1722,126
11207,69
7312,154
6853,54
10101,145
938,137
1950,6
170,31
8279,11
4393,134
8306,54
8984,136
1536,20
3165,158
6025,136
4669,10
4759,136
1764,90
5114,171
7559,29
9857,126
10670,162
6150,69
4482,71
6761,90
5337,145
7667,90
6922,53
5588,6
610,69
8065,90
990,136
7910,148
8546,77
8532,136
10440,28
2584,11
4782,151
8050,154
1553,29
9438,64
2056,32
10666,134
11175,11
11583,158
6731,134
5932,148
11631,130
3208,139
343,136
7056,151
7219,10
5827,148
2711,46
2363,132
3322,11
7859,75
1561,144
5847,62
4450,147
9426,79
3506,69
5840,168
1775,11
6226,6
9497,136
2491,169
2899,20
11767,134
6454,30
4707,118
5090,82
1138,79
8137,79
3482,29
6125,90
8595,69
8109,145
725,69
2030,46
2557,25
2619,2
7682,101
1029,29
11466,145
6642,56
1008,86
10465,136
5646,86
6851,69
7003,142
6770,143
8955,6
2048,6
6419,158
7876,96
4349,150
2460,162
1084,167
7188,145
7979,134
1833,136
5478,170
7476,148
6233,90
4311,79
5586,11
3452,139
5839,20
2066,90
347,11
5283,134
9623,90
3617,108
11625,136
3181,101
3029,136
4570,136
3755,154
7310,160
11235,145
4793,112
228,124
8863,103
5747,56
10561,19
1034,69
6331,143
4688,136
8320,11
2273,147
10244,151
1091,29
3368,90
5884,69
11747,121
7868,30
3070,11
7621,154
6890,148
3957,90
3463,136
10394,152
9069,69
738,54
9025,167
10702,69
525,69
3173,143
4889,11
5479,154
7410,69
3253,136
3850,90
4254,6
4457,154
2261,79
8460,26
9580,170
394,29
3337,71
698,79
4253,71
9204,182
299,136
3346,143
8295,167
54,146
4310,11
7569,6
5999,69
3379,11
2701,11
996,29
7531,69
133,180
10766,97
9379,6
1048,181
11656,69
2970,79
5968,69
2534,6
5149,138
65,32
1289,111
1238,90
5185,79
10384,28
11359,145
2770,50
5768,90
3012,11
10826,72
6975,134
3302,92
6804,30
6456,132
8281,2
8742,145
4681,154
5264,151
2427,136
7734,10
11569,19
6489,30
8803,99
5473,112
6650,11
2693,37
4619,11
9162,81
8703,179
3135,89
7043,152
3623,69
7637,145
3042,90
1415,85
6274,105
10842,90
3062,136
9768,101
8901,136
6083,69
1656,136
3578,90
3986,69
8511,145
821,170
7497,145
1229,29
9440,69
8656,172
9935,25
8833,154
4147,5
5182,127
564,115
10489,11
2338,136
8225,148
6561,25
8513,145
8462,90
2897,153
5503,148
7586,124
11513,31
6414,136
2081,135
3591,11
9020,132
10928,16
7932,10
290,160
1154,16
333,79
229,14
7361,2
8294,82
11327,132
1072,151
2971,38
9555,69
9133,103
3157,88
1770,69
389,112
3156,151
7744,154
8910,69
1792,77
3520,170
9668,160
10347,176
4650,136
11666,170
6249,79
6212,69
11292,16
6154,90
9425,46
4702,79
11243,11
11614,46
5684,31
5670,30
1545,71
8979,136
4041,148
9283,182
6662,28
7596,154
8907,154
5464,152
9534,69
5369,29
1016,143
2555,103
7311,167
4363,179
372,90
4653,78
6916,76
9115,132
1296,111
8126,90
2493,120
10690,101
4495,37
8544,46
3110,160
8440,111
849,110
3474,151
5690,54
2283,136
5975,136
5968,90
2956,11
2151,145
2481,109
3938,101
810,4
6552,111
11210,18
10451,138
3937,148
3701,36
2656,153
11637,92
10878,144
3686,154
8465,111
8064,71
8589,6
10235,69
3187,30
3632,177
3941,137
804,156
8616,11
1016,26
10881,69
6518,39
9637,90
2905,170
9590,69
9304,110
2526,77
10182,136
6973,147
3531,136
10296,176
10605,90
10628,151
10487,90
7542,11
9190,81
10510,151
285,69
10353,18
822,148
6730,11
11411,145
10885,90
9906,40
9507,79
3227,78
4602,28
2031,71
4622,136
9098,11
6350,101
5438,46
7399,90
10466,151
6919,11
2557,111
4683,136
796,170
374,90
3421,95
2291,44
3363,90
2173,16
2196,89
2793,99
5436,168
2954,28
8770,71
5493,90
6405,69
1910,154
4999,136
10389,152
3485,151
6286,26
6602,151
8879,46
186,90
7007,69
333,170
8825,105
5880,20
508,176
2402,11
9357,81
3091,79
745,75
7451,167
6261,69
5386,90
346,134
8135,6
7441,30
5851,179
4698,69
9356,30
3014,44
6026,29
8226,145
7869,39
294,136
4347,142
2458,90
5177,17
5352,105
697,123
9189,29
8829,102
2141,82
9479,6
9668,77
3284,143
3655,136
4915,11
5113,134
5062,57
2686,48
6511,167
5721,136
8885,71
4506,79
3467,20
6941,102
6519,158
6466,6
10198,145
10379,28
8151,148
2954,131
7150,151
2555,90
8846,31
965,69
9510,6
6451,132
4002,71
888,29
1515,136
4376,90
5701,61
9988,11
2040,136
10448,69
3565,79
1463,142
10234,144
2995,62
4651,135
6764,64
2109,148
7746,148
171,29
7451,48
8691,69
10292,28
1840,141
10248,90
2611,127
11502,10
11576,136
2980,136
3065,32
4578,90
9450,71
11704,155
3887,11
11406,110
9355,88
706,78
10253,10
3036,133
7972,10
10217,136
8110,152
597,136
2968,187
3899,164
815,39
17,174
7525,11
5679,148
895,90
6124,69
1506,45
1199,114
5750,11
173,180
9359,101
10935,7
5017,119
5607,46
3024,144
8229,74
6770,111
1293,90
3177,136
2497,82
11413,10
1481,36
11217,81
9205,20
6238,90
8792,167
5724,69
3413,143
6017,99
6952,151
2553,69
6744,25
5832,62
6834,167
6088,136
1638,151
10325,135
3751,168
8991,60
8553,64
9565,71
1006,69
9551,20
3578,32
4916,116
7949,134
3483,31
10157,148
1162,28
6203,90
274,36
2899,69
8690,61
9342,101
6260,136
1906,136
75,80
6292,131
7583,79
1603,9
1896,29
9777,99
577,167
8039,118
2254,69
9961,111
5598,87
6443,23
8628,136
9377,95
9596,69
6244,73
13,77
5242,84
511,144
610,11
8475,132
5493,69
3922,114
9353,39
2032,9
9272,81
9936,72
11143,30
5787,136
9419,179
3024,11
11214,81
5692,11
8826,29
9912,16
230,53
2228,11
4537,167
5459,152
3300,151
3173,111
7888,154
5468,90
405,167
1728,79
9570,31
3698,145
6136,99
8366,154
3172,56
5481,82
10795,152
11436,16
367,90
964,136
11544,81
2655,19
5667,10
9239,72
10467,136
9110,132
191,25
3208,69
110,171
2705,61
1078,90
10547,145
3521,179
9768,26
1940,144
2577,148
881,90
422,144
5893,136
9705,90
7365,69
3118,132
9469,2
3330,108
6125,32
11234,145
11296,156
331,167
5802,69
8913,136
6993,135
5963,90
1896,136
222,31
3562,20
9680,69
5674,170
1056,78
1284,182
2129,90
3524,127
11110,145
6894,18
2977,69
9487,136
10715,40
10539,151
8414,145
4106,168
6987,11
9243,75
10448,90
11497,81
1643,56
1989,92
6440,101
9766,101
9727,75
4072,66
4081,148
4628,11
8021,136
2016,69
2388,58
8564,154
10562,144
9290,132
2293,67
5639,69
6459,30
8172,10
11458,145
6431,92
3526,136
10837,69
9155,132
5917,69
2034,29
3264,69
3160,150
9426,136
6701,161
839,90
3003,152
1821,10
3141,146
8918,135
5906,11
3505,79
9411,2
1555,19
6993,124
667,11
1716,6
5393,134
353,90
724,63
6006,90
6263,148
1065,29
9761,180
3864,29
3813,6
3020,103
1771,90
11648,170
2284,170
3033,69
9324,90
7210,148
1055,67
232,143
1975,18
3152,140
8740,74
2294,145
6882,148
3008,82
3416,79
1775,167
6777,148
6830,142
1798,154
5210,44
2606,182
6525,23
4626,124
11538,95
531,136
5926,136
9378,11
985,173
6048,6
8889,46
6231,90
4726,87
5056,79
5664,69
5191,136
4725,22
9699,136
4259,6
5716,136
4630,11
5868,67
1250,39
9514,31
10783,82
1607,33
2441,79
3068,74
429,90
1833,124
8370,145
311,90
9248,30
5060,82
8768,179
1016,111
6005,136
6299,68
10639,136
1433,136
5654,31
11517,69
9489,6
10350,94
1301,129
6446,132
10758,65
5377,82
7732,102
1372,58
9850,18
6754,28
11705,37
11691,22
8607,145
3450,133
8667,170
2260,69
707,90
1078,127
6479,26
8445,81
11351,145
11704,90
446,29
5790,11
2711,79
275,151
2630,37
10382,145
7741,148
11680,50
1471,122
10490,136
2339,29
5722,103
4855,134
3284,81
11571,136
9520,6
2537,148
3496,161
6795,31
7051,105
3482,124
11349,3
8325,53
10565,124
9445,69
923,79
11632,136
11722,6
9680,90
3107,167
9207,39
10212,136
11361,168
2357,101
10216,90
453,167
11367,39
1142,69
11337,16
8074,46
3391,170
8465,143
11703,150
11136,152
3063,90
998,47
11564,79
1620,86
6161,71
3452,170
5477,148
6014,69
9314,25
11213,136
5025,171
3417,182
6037,18
6527,31
5677,11
1059,79
8440,30
9579,103
11270,136
3172,136
5534,116
7110,10
3158,111
3488,71
3446,170
3289,29
3252,151
11758,62
3976,75
1519,63
3042,151
3157,30
6682,39
4262,79
52,144
1101,171
10604,69
11254,11
616,154
5988,11
6169,170
6192,69
10442,11
2895,20
5139,145
4754,145
5545,170
6068,18
10626,69
2092,182
1717,116
4193,154
3189,161
9833,119
10286,90
6255,136
5147,136
9150,46
11267,187
4226,154
6533,158
8485,6
8300,11
8263,145
11310,110
6509,160
2940,69
11485,156
9254,29
1165,167
2801,154
381,90
5762,90
2027,11
2090,152
3056,135
3964,81
1325,67
9907,16
2170,29
5069,134
1281,37
1689,160
6412,75
4718,151
741,29
2967,11
5211,18
4987,99
5999,90
6307,69
9285,31
10219,145
9193,79
3113,69
7014,79
9953,158
806,132
3023,54
1087,29
6525,114
1647,53
6829,90
8862,2
9800,134
6296,63
8585,71
9634,90
9687,82
7550,79
2581,170
2196,136
6302,132
9596,31
10390,144
11637,18
1857,127
3103,11
10484,90
4900,147
10749,10
1891,136
1856,160
3024,69
1943,79
1553,17
391,78
3000,29
11289,62
6670,158
642,136
4234,6
7537,11
817,182
485,0
584,135
812,111
11648,90
11763,145
5178,11
1567,167
3360,90
9840,136
3295,26
7565,6
9109,11
6435,167
2070,150
8472,111
3294,81
3241,107
3831,154
6374,59
8340,46
9375,6
445,167
3773,29
6904,18
11652,69
10870,144
8487,30
7503,29
1590,136
7625,167
3505,136
3468,20
4398,145
3364,69
10565,135
2619,6
1963,151
8292,148
4706,17
23,29
6828,152
5646,90
