ques,skill
22171,8
26059,141
40456,141
3949,131
669,63
33517,241
24122,133
18170,74
26457,131
41458,62
16429,0
37731,108
43338,36
5941,187
42670,260
27403,195
31788,38
37560,260
29661,76
1295,61
19185,89
1265,236
24683,21
35576,245
32863,161
38182,100
12424,21
8871,114
32147,174
13625,187
25019,100
33084,161
33312,132
26091,56
19366,208
31925,109
27397,131
8248,41
1160,78
28848,11
34333,241
17158,136
36573,8
37655,194
45144,76
3586,15
11391,67
36644,245
14831,48
16221,7
38143,100
42377,136
23413,190
9035,216
24215,187
10484,260
5117,197
11556,202
6665,0
20104,45
11346,226
45253,89
16035,61
23820,48
43170,98
13652,15
25786,77
15940,230
41423,89
33311,132
34653,137
32369,161
8625,47
6232,232
27695,77
39569,115
39110,29
19083,197
20132,200
5677,15
26294,15
6550,78
29653,38
33840,206
42233,8
24369,132
3460,41
664,112
22817,155
42124,120
30963,25
8478,254
23093,7
35189,206
14448,70
8024,82
8114,236
820,226
34537,93
42266,264
32025,174
8424,187
25063,183
20596,251
44132,139
40599,62
31508,195
20605,115
13906,15
31213,195
18545,21
27768,78
7764,114
20177,15
37360,262
9013,47
8628,67
26415,131
33226,208
6491,76
45363,187
20590,251
19570,112
38722,141
42679,195
12457,190
15278,192
38798,78
14992,89
28394,160
11769,136
15363,122
6306,187
22726,15
37274,109
4972,232
7378,247
9374,187
20079,209
26087,163
31882,165
40217,183
21885,245
36643,245
32791,78
21163,15
44955,201
14095,47
42530,115
26367,73
7273,245
8974,71
6964,202
35851,55
24163,137
11110,109
3072,260
3291,136
8789,76
24748,247
34065,209
8098,81
9771,112
30590,122
10103,191
12556,122
14706,49
5530,232
32493,49
15688,125
15010,89
40376,76
38108,199
16753,187
38364,121
45897,153
17110,89
38223,182
33001,206
20649,65
29132,187
15579,245
39566,115
44148,25
38216,160
4254,125
3732,125
18898,199
45343,76
32492,254
12988,187
11440,109
30337,193
37021,187
16904,89
27793,136
5524,236
16791,31
18980,232
394,48
2673,61
39461,89
43658,149
17655,21
7874,76
26553,163
4709,99
23701,122
39940,9
12982,187
36242,78
12848,187
12137,190
40380,71
19163,61
39227,29
3114,136
3077,260
3905,131
10030,36
29936,136
4191,23
25894,22
36441,8
25827,241
4622,247
39996,6
9520,236
38443,141
43771,160
17549,76
26748,260
29172,193
39938,139
4949,8
20841,208
14054,187
10167,187
14362,48
15794,149
16873,70
16368,242
27416,63
31944,165
29713,242
14063,187
11814,136
26943,82
18122,112
30800,227
39967,165
40474,11
6487,47
22891,155
17912,76
19926,70
18246,209
31369,25
23859,136
16798,161
43799,191
20537,122
7240,8
36782,181
7189,81
22222,8
9079,36
12045,15
19122,199
5986,0
16997,89
5882,81
29517,136
28550,187
41689,47
32015,197
38375,8
18529,193
44224,200
36036,93
2775,63
22500,136
6775,252
17930,210
8575,187
15509,36
14249,241
28307,195
5881,8
4244,241
18287,48
18384,241
45676,192
813,36
22913,251
37281,208
33585,33
31073,100
39394,23
30262,71
35451,162
44674,187
45498,187
125,125
42851,141
3836,221
40894,8
26825,100
16111,36
2526,7
7907,187
21649,142
10723,216
11772,197
22639,182
33067,209
5049,81
34012,29
37899,191
4101,236
20142,89
13181,76
4532,232
39892,206
18365,187
26976,214
37020,255
33414,8
34025,47
1790,131
7085,165
15259,115
44554,25
6573,81
10010,5
25201,248
1488,245
16439,160
13883,254
15330,36
5847,62
40566,76
4717,47
5010,81
27703,194
20662,51
35563,22
7238,151
44016,53
23054,245
13119,89
2885,41
31299,22
41653,187
17187,0
11709,9
26078,73
9976,112
37825,155
7611,112
12558,122
22118,216
4928,232
1029,29
36389,191
16462,191
19848,180
3059,120
33132,242
17490,125
7317,63
15837,23
37824,76
11627,174
22387,182
8898,216
29143,187
30676,251
10550,259
18473,187
15585,87
25670,160
28332,197
15082,187
35219,195
14964,187
11381,245
2423,180
21394,48
30670,251
16220,109
3287,100
35485,70
45608,141
21513,15
7794,187
34169,142
40501,44
27177,25
32611,195
4405,55
37525,194
40955,89
14563,190
31096,78
22975,22
29596,193
35029,141
32691,200
17297,70
30075,187
25609,258
40571,6
11226,197
8331,193
20327,139
45617,141
22147,260
12702,187
869,100
40310,89
43225,49
11668,259
3858,48
22987,187
3076,245
26606,195
19662,73
28840,70
37546,119
1009,242
3929,125
27167,71
37744,260
35587,245
28310,10
18251,262
28802,49
9237,249
33051,141
38243,8
7388,187
6001,112
45559,141
35463,141
15990,48
6700,36
41097,158
30458,241
42517,112
11969,10
17115,191
14385,155
44757,199
3654,165
3306,63
28777,122
18235,89
26077,21
28190,136
28901,25
31155,89
8108,81
27639,64
33268,165
3093,236
5312,8
17054,89
44092,25
8499,8
6556,242
37307,160
19598,254
20768,89
41561,44
27691,64
37749,260
38028,191
24414,63
3680,61
43261,49
6850,29
34403,195
39661,89
20730,22
23830,15
45196,25
1933,48
9210,190
16416,42
17640,89
34559,93
16667,155
20214,187
21769,258
31784,234
12589,187
36695,201
1457,89
30732,136
864,187
32724,53
3152,194
21717,158
13637,15
32719,242
5269,236
38154,8
5301,187
5174,187
15692,77
16386,242
37257,194
40675,64
835,8
5183,187
24827,260
42205,98
1102,78
32825,136
2994,23
45218,199
6586,245
10335,165
20352,241
12985,187
2668,209
8971,187
17752,141
31569,25
28930,47
33917,162
38933,191
22379,25
43012,139
15937,245
6472,67
17235,230
15093,187
33142,187
12112,190
32934,151
19447,47
2990,245
7668,8
26619,190
28855,24
14185,236
51,245
24339,8
13403,187
34860,187
8018,258
2865,125
42952,149
3169,47
15984,22
9421,114
11889,142
13075,245
7180,258
21609,65
31797,21
35733,155
39069,115
29755,205
6315,187
529,76
44861,141
30352,25
16589,161
27448,49
16891,89
7829,125
12352,210
15731,226
30358,242
45841,22
42483,163
7960,115
4235,36
42548,195
3932,176
20285,21
29797,141
23109,25
21148,15
27767,78
4841,254
42889,209
7021,8
17950,197
14517,70
31933,25
45139,76
36851,181
18922,191
27557,36
39267,226
31340,251
18548,21
42999,139
4116,7
8569,187
36816,187
14839,236
30846,199
25876,194
34785,141
15403,192
38771,207
19529,48
39261,226
7100,78
31567,210
39925,139
8858,187
3090,236
42769,199
44693,187
7897,5
8740,187
19187,5
27029,63
39788,260
45217,199
21645,151
32377,133
14373,44
27056,194
10185,28
32135,39
602,136
40262,183
28063,64
36878,8
8619,48
8900,71
23361,195
35231,93
26505,195
32058,195
35791,53
44984,25
14110,254
21420,23
4345,252
34461,208
29808,177
35539,53
41406,78
7657,245
28768,78
16112,232
13192,245
7145,41
7108,187
40740,100
44040,32
6144,112
4720,47
14086,22
38932,115
17059,142
45064,25
23571,255
14495,29
43712,64
7928,7
10896,227
43940,112
6376,8
22669,200
6054,236
31274,22
44523,25
3012,254
13317,125
9923,10
27354,136
9842,198
27771,201
8014,151
33211,55
28601,112
33197,120
31759,195
36548,49
26793,9
44812,89
20039,89
30975,22
21195,187
45571,38
3628,125
14949,22
9970,245
30086,76
1282,187
19421,122
39840,55
45082,25
29597,49
18932,89
32095,200
5307,21
25193,245
27500,7
9543,216
35475,36
1687,73
31984,123
20008,209
28198,187
42490,141
39161,240
20042,48
37045,8
28126,241
24284,212
25397,133
44208,153
10320,14
36352,136
5363,8
8995,141
37035,255
19278,89
40301,260
18893,197
19552,10
4408,55
6332,187
12365,190
13414,187
9384,187
21146,48
33076,209
31101,241
7964,241
7846,245
15416,47
29785,7
21189,15
14301,258
36371,227
22517,81
17899,89
32962,123
43376,70
26504,195
27508,236
40546,6
42194,76
46081,76
6326,187
15459,64
14756,47
18626,21
41809,234
20538,2
39711,56
7741,227
16879,142
189,165
18151,141
350,136
29813,100
35491,82
16650,187
4119,76
23570,255
37977,8
39991,6
25778,141
43030,5
2054,195
17267,15
12144,21
33402,241
7398,187
3188,36
14673,187
28915,11
31644,25
23313,136
15196,49
11334,40
25740,160
35932,93
39153,234
16759,232
12277,136
7937,114
41031,62
576,41
44638,25
10221,245
27373,64
18197,89
10554,33
4472,209
7687,187
45639,141
33472,141
43402,89
18395,208
9969,245
32803,189
15086,258
28957,197
36500,208
8751,187
12495,62
25904,22
3951,61
4025,187
18487,77
24417,63
27719,64
24366,112
43806,64
10619,216
40432,187
19335,48
9229,254
2080,195
36233,206
26345,15
14031,254
18104,122
21659,48
1642,221
31584,194
41887,8
18741,21
28409,241
34287,25
37570,255
43841,206
14852,48
41776,187
44350,89
1671,125
44705,190
45483,76
35574,245
8934,136
9342,21
12071,15
4285,245
7740,227
27679,187
41715,47
5177,187
12648,136
16571,100
14722,47
26036,260
34509,74
3502,10
16409,242
42217,98
2372,209
42881,49
46090,25
26372,77
34232,121
2305,8
23509,228
20055,64
25256,125
5229,8
11477,48
29784,195
37593,194
30690,251
24730,76
9064,47
44325,72
29590,185
29998,42
23755,165
8946,47
9610,236
35069,55
11580,174
25603,38
22777,15
31094,189
33682,264
10179,78
34039,210
28706,167
21837,76
39871,9
27928,241
32842,76
44409,25
30761,49
16612,99
16107,21
1995,15
37236,123
11143,142
2826,62
791,144
31971,195
32379,206
37925,191
2081,109
30818,21
29855,187
10739,195
629,48
8893,216
31786,212
20625,208
45988,191
26090,163
2138,25
17148,115
19554,122
11702,165
9932,114
27543,236
9429,216
20497,47
16829,49
39209,64
29630,99
21403,15
16024,187
41251,202
7338,25
314,226
26869,8
32188,21
43071,49
20392,8
42182,151
10880,10
45262,201
37789,208
9391,141
23815,15
21086,21
43815,7
22941,22
4054,36
12872,136
1325,242
16680,61
7233,7
14971,22
20199,99
16956,209
1290,234
22585,165
1082,8
17758,74
32126,42
40138,251
23131,254
17320,252
24445,209
32952,6
23919,254
20131,225
39056,264
22893,176
29486,201
38893,255
2606,232
32148,174
34021,195
45877,25
37456,260
5756,61
21535,165
38641,255
1087,76
42508,133
39131,234
43254,210
905,260
28835,70
6534,47
7682,187
24305,209
9459,21
42796,136
21539,15
900,9
26657,112
10313,137
17453,61
28289,10
12453,136
31715,206
3222,131
41852,197
45866,191
15207,245
19575,112
36070,93
36681,8
38238,8
21713,34
31834,11
10750,176
38489,78
2894,227
1341,36
34807,141
15386,89
20684,187
43464,76
33610,109
14008,112
41452,89
4990,252
35490,131
12054,136
15888,122
26770,245
9221,93
44044,8
14527,47
15560,42
8589,187
23716,48
21884,258
989,236
9813,260
2703,206
24299,89
945,78
35385,137
31719,195
15797,180
25843,114
36713,187
36722,187
27686,64
41171,78
5424,187
15801,34
26731,7
43890,25
43491,190
19396,122
30906,136
15807,173
34301,162
35545,109
26118,187
30450,42
18533,9
27906,201
30896,61
11624,9
42195,98
18920,81
19713,74
1652,78
13545,236
3599,141
19173,74
21507,77
43457,141
33792,109
12061,44
13860,236
14514,115
30165,191
34020,195
42925,221
39008,29
4171,45
39303,64
9403,187
37238,123
21444,15
34077,53
17515,61
19769,45
20609,200
16293,187
37180,160
29864,100
16175,187
2207,232
550,10
30092,76
35410,187
36344,197
25052,136
17784,25
12050,112
13902,236
5124,76
3401,62
6329,187
16698,136
41851,197
38523,8
33753,195
30534,112
20926,187
40696,8
42051,76
12615,187
38043,89
31607,8
29731,242
17799,74
14247,241
9576,81
35153,76
24334,8
20939,141
44055,89
21439,200
3305,180
1551,245
23063,136
25797,77
42292,64
26769,245
21736,200
38579,89
35627,245
23593,133
42748,89
29882,76
5659,29
42400,33
5327,187
2670,209
42501,133
37550,260
42049,206
7463,7
24710,25
26589,195
15812,149
23901,112
26289,15
43251,190
27072,64
5199,226
19624,76
18343,77
3536,61
33722,136
8238,41
39452,76
41137,142
41370,141
968,36
33182,6
6161,9
44963,141
4428,165
26849,124
12959,89
10031,36
5025,93
4007,137
8081,264
9973,245
28377,197
31418,195
3527,36
40172,112
35236,21
24378,112
44830,89
26961,260
43036,5
36831,7
27484,112
1978,23
43633,71
40266,76
22798,155
12858,241
24916,15
40261,183
21701,99
13109,32
44877,260
7878,42
42720,141
36318,136
5135,29
14885,245
8359,81
27810,258
38405,187
44026,112
18612,208
10903,176
13825,89
11159,42
19721,174
3967,174
7967,241
43903,187
44680,190
27673,187
10280,7
15140,148
2055,8
27682,187
34360,201
37507,194
39431,78
14237,125
25541,48
28461,195
42331,187
1426,136
14860,234
1119,21
16707,199
19754,192
22938,77
28821,177
40,89
16423,131
34313,70
5578,94
44766,64
21177,100
41244,151
24809,131
29042,187
4321,209
39709,74
9002,187
35280,53
150,125
24910,131
7400,187
43707,64
44719,187
9149,41
40093,149
3457,260
26588,195
10284,10
17858,187
22966,32
10844,242
6555,78
29061,166
35020,141
2589,10
2935,136
27349,136
41309,202
462,76
36025,32
44697,187
8744,187
32354,206
13899,236
24028,89
26008,21
44104,25
7709,81
32816,31
38829,120
17983,47
24544,167
11622,259
13352,8
30544,100
29036,7
24190,55
25453,81
41881,53
18917,226
3110,48
35564,22
33218,208
30624,187
42441,45
4215,81
9959,187
38985,8
38255,255
19548,195
37356,165
42959,36
20690,8
44122,25
13903,209
37812,208
18075,89
19870,139
6758,187
28281,136
27783,136
22906,25
2714,114
20349,241
7648,187
21226,136
44363,63
43519,241
2197,9
14975,22
1693,151
24650,213
24012,254
11406,245
35315,76
3587,48
16250,48
34617,137
32566,195
44429,25
35817,131
23873,49
27777,241
30102,197
31023,242
35662,21
7701,187
3339,9
32861,191
18516,29
596,202
26186,21
1260,209
15372,49
39689,177
37972,8
22705,251
37255,194
40502,44
8428,115
9604,112
31279,112
14564,190
25184,187
17063,245
20858,65
17289,136
40538,227
4154,41
16597,99
585,10
22738,167
31129,199
36420,76
43891,25
45277,241
15100,62
40528,100
6195,112
22148,260
32041,195
21636,48
1993,125
12726,114
26717,195
9756,167
40585,76
41184,151
38174,34
28448,242
25899,22
7167,76
38349,8
7019,77
27698,64
16062,257
21388,15
25197,48
39085,240
20871,48
26706,9
19429,187
6097,187
19514,115
5329,209
20995,260
28442,242
18670,49
38608,227
33953,241
40848,182
33109,191
38338,76
3891,23
31987,65
13274,89
8020,112
15145,199
25039,187
17183,136
24064,21
40868,8
19077,49
24649,213
19741,74
15050,76
20491,195
5233,31
8128,209
43552,241
33366,136
8339,21
38309,191
41791,71
317,136
4160,76
29826,76
35723,78
1845,209
3050,192
7472,115
24519,130
11823,241
3852,15
13938,236
34897,201
13809,32
18140,137
30162,71
26111,187
19778,258
34199,161
13829,252
45734,206
26115,15
36335,187
31283,179
25626,64
37389,260
42529,78
19987,187
2028,50
12618,187
18576,21
18885,21
27082,160
4377,136
24063,245
33990,8
42480,163
33833,195
3301,77
35499,99
31600,251
42272,191
5478,112
10928,197
17379,45
34222,190
34526,136
14748,47
20620,208
39920,89
557,73
11075,7
15423,190
23065,131
24423,136
41208,202
6873,209
19761,10
21996,122
30285,25
40159,115
45604,241
15236,187
9134,187
12181,190
19991,180
5866,187
10116,259
39603,141
41569,64
19615,64
261,190
40661,78
15959,62
17112,61
13486,254
3778,31
43463,76
2397,180
45949,22
15735,15
25818,241
7953,122
21236,165
33627,252
237,192
1927,73
12962,29
17141,47
29255,181
9702,104
12399,190
13432,187
31184,136
15506,122
36203,206
18811,9
24192,55
24411,189
31626,194
35368,47
7071,29
30881,25
36018,89
26634,112
616,245
33879,136
44842,89
1266,115
15339,245
27754,64
4436,47
26201,195
15421,192
36095,187
38993,121
30734,136
23337,155
45842,22
39244,142
5403,15
36886,81
31483,25
10551,23
12885,168
19959,180
30211,191
35760,245
32541,120
42791,136
34437,136
23825,15
13657,48
36073,187
43929,112
24654,62
4050,7
16,22
19483,199
32750,161
44048,25
27387,194
36448,8
6114,187
43882,67
15313,47
27818,136
31643,23
24937,155
39159,240
44917,25
13287,187
10630,63
15859,36
5696,7
4956,8
28108,241
22885,155
40851,141
35110,236
27453,36
39290,240
44229,136
20284,241
25782,77
9067,165
45408,89
8645,71
44798,22
12033,136
4851,0
5990,187
927,190
1960,187
23472,216
16526,136
27837,15
37231,206
20526,139
34808,137
5856,187
43216,70
1201,9
15825,199
21289,227
3812,81
27968,241
30203,71
38563,8
5302,8
44066,25
14103,187
25444,226
21413,258
10186,28
23434,255
33836,206
34877,147
19477,195
25406,141
45426,25
14007,61
14444,70
30901,136
39810,247
34139,165
6482,8
21937,251
33521,206
44668,25
36787,21
23358,195
4592,99
23713,48
23314,29
11206,241
43314,21
27764,78
42939,221
43618,71
12629,187
13678,190
29992,22
22445,5
34513,195
10028,81
28319,23
19580,141
36165,28
19640,74
3529,236
7236,157
15500,245
38688,64
34787,141
12335,254
42691,202
13165,187
4297,125
19494,180
17736,8
34669,81
44456,61
28750,78
14297,258
8593,187
8325,260
21159,15
45572,38
9676,89
39767,183
31559,25
18880,197
35476,36
42994,139
40691,8
14065,8
224,245
5877,187
33805,195
12799,176
13525,254
35556,89
2627,221
39556,226
9504,136
28330,195
40372,76
35039,242
6613,187
17321,258
12927,5
37064,255
15845,78
21731,200
25981,22
13561,187
1433,136
26812,39
37529,260
3029,36
29867,187
27173,187
16397,201
33736,208
10534,176
41949,187
27067,64
15749,42
6807,10
36381,21
33717,136
34910,22
5724,245
2401,136
10946,195
39484,64
39447,76
40826,199
4209,78
44013,53
1689,10
2947,47
10888,216
24722,131
42063,109
34182,93
30331,77
6891,187
6900,187
15445,78
17329,165
11761,40
24226,48
27464,25
30222,191
2434,136
38439,141
40322,62
9744,87
2687,45
14760,136
17808,21
3270,100
28944,197
35710,245
6255,7
25575,22
11651,241
3961,28
31227,161
29699,141
43512,241
15291,47
11671,67
35448,162
4904,15
10882,112
19294,122
45557,187
809,245
3561,136
34773,119
39021,260
25426,100
14485,190
37853,65
24068,21
12480,62
17489,173
31728,7
7710,187
4444,254
41671,76
42757,209
44974,25
39239,115
36638,141
37079,255
38806,120
7135,41
29369,31
36504,241
32365,15
11343,191
24663,194
36945,255
26917,174
38402,141
23995,62
31862,11
22301,176
5701,99
45243,64
33002,200
10734,42
14658,70
42301,136
6507,197
2184,33
42847,141
43118,122
44497,25
34516,242
40770,81
33105,82
21184,15
8707,202
40908,231
13694,247
7428,187
33480,241
30118,71
26783,9
13347,8
3450,8
34609,227
33124,191
5281,21
22289,165
8086,258
23150,63
27437,141
42033,7
32359,155
24425,131
14091,22
22473,81
9678,21
17050,173
35559,22
16213,109
10253,192
18935,199
25604,38
28825,177
240,190
33360,163
2420,180
11756,216
6738,48
14309,47
23965,258
29334,114
38206,191
3796,8
3040,9
6890,247
42564,254
11979,176
42753,89
3482,195
23019,23
5788,0
28276,136
36279,76
43044,148
13971,136
25568,187
38161,8
3677,61
39338,115
35310,76
1469,109
40624,89
8131,209
43555,241
21605,99
16201,122
31468,142
44461,141
31876,165
16083,122
39367,141
38464,141
41665,78
22174,81
8660,28
12547,252
19014,115
30442,177
12311,252
5479,187
45888,89
5502,232
37700,206
21191,100
29554,73
4245,241
16635,191
26356,15
18385,241
8465,260
2953,141
26906,245
7580,61
21640,65
35764,245
14972,22
10995,174
26157,187
30109,32
41988,187
3584,48
9822,242
11705,131
15170,49
15133,187
40907,231
12812,244
27442,197
33048,187
31034,67
28168,63
22176,81
45427,25
44612,25
12066,15
38914,187
17938,180
356,125
8223,8
28338,194
21834,76
2169,76
24136,8
5068,81
7845,187
32349,195
31927,109
35810,187
18930,180
23278,29
27309,21
6563,47
29862,100
906,260
4447,165
31447,136
11767,9
16604,136
1489,245
403,258
3459,81
30198,191
45374,76
23277,44
23978,81
25589,187
28546,168
16142,7
23159,8
17576,201
20723,216
44296,62
33241,251
29637,22
20642,142
12562,33
19698,74
43765,160
17990,191
20371,187
37436,194
20595,259
11712,41
25788,77
2860,151
14792,47
45704,76
11566,167
16751,252
19602,38
3606,7
4776,242
38999,260
2907,114
5331,209
35439,21
41945,89
16764,232
42235,8
25597,38
41799,227
14882,221
26360,136
43052,32
12233,21
21907,122
27168,78
38132,190
2484,199
16853,31
5226,187
11564,241
10607,114
21314,258
23810,15
43492,190
6132,187
4301,77
25621,64
32606,195
34539,93
24784,33
12077,190
26393,136
6649,99
17179,161
12275,125
33252,200
44399,25
45488,192
21508,195
228,245
31975,22
28111,241
19704,73
44744,141
42603,254
14177,55
23141,109
34581,227
40452,76
22508,81
28177,44
45503,25
3507,10
40256,61
19025,28
35573,187
773,135
976,29
17677,38
35455,187
45110,260
20249,187
36488,8
7787,209
3773,29
9271,81
17448,65
21040,195
25290,141
33240,251
12644,187
16641,15
991,236
32632,195
1973,48
25746,136
37636,194
9365,141
37878,21
41178,89
8249,93
40655,187
12791,165
18696,45
31156,25
6776,187
41302,78
3924,125
33393,245
13051,81
2808,77
18316,48
12107,15
12638,187
36601,61
16801,163
20637,30
33858,136
10414,199
14774,47
28494,187
1616,192
25470,255
27749,64
37551,260
11661,213
10342,165
15956,78
12207,190
38157,100
17104,226
39463,89
9538,23
248,141
17256,61
34470,109
35419,36
37818,260
5170,21
25047,120
10392,191
31686,165
45837,22
21509,165
40862,78
43459,141
33923,11
13454,187
8799,187
20256,209
34038,210
31510,262
13463,187
11740,7
44906,254
32222,21
11,22
15707,100
24847,39
11550,147
36443,8
17512,187
31970,197
10690,241
7770,47
34249,187
36671,8
24008,23
24123,142
30826,199
6631,187
34781,141
7124,8
8159,32
31614,7
29293,22
9703,21
2411,165
25272,112
33261,251
24401,258
41753,64
39298,194
9119,245
27447,45
31371,25
43211,70
45598,187
41531,55
45213,199
32224,21
36298,141
22266,131
38558,8
7565,187
33223,208
17710,131
7447,187
22977,22
2107,187
33204,131
22436,8
16732,61
37294,260
42360,187
42450,197
31916,89
20353,241
12525,187
7156,93
16999,89
37801,208
40774,89
22288,15
3621,125
41610,31
23068,49
29537,89
6724,136
39178,112
7425,187
32933,173
39687,177
24985,63
24432,258
37052,131
15932,245
3246,236
7553,136
7924,7
7246,47
39663,71
33937,251
11708,197
11989,180
15263,221
34964,55
33819,251
4715,62
9092,136
44888,61
6533,185
8907,187
14279,234
11161,47
37330,255
23520,194
43679,127
1611,112
37212,255
16440,70
7535,245
21978,195
14427,115
37412,208
17731,8
36187,7
9153,136
44006,158
15167,151
36960,255
45224,199
11764,114
31303,136
32131,165
42766,209
37301,160
32527,259
44556,25
33116,162
5303,21
20531,76
38165,208
42129,141
37383,119
34425,93
42486,141
7637,8
35807,109
30166,7
41252,227
33894,187
18897,45
28960,195
30417,187
21602,251
22567,232
2578,33
16947,245
18379,208
23051,167
8959,136
10316,14
13674,241
7523,254
37172,64
44379,141
1428,136
1031,29
17193,230
33418,8
2448,36
29302,251
1870,36
14314,48
42295,252
43562,112
23866,258
25567,76
39365,142
19656,115
6934,7
13043,192
13029,61
42066,183
30845,177
7095,48
16537,100
39830,187
36208,190
44179,112
30606,251
20026,7
16965,61
1903,122
27446,21
3223,100
13065,192
29614,112
30559,206
24097,81
34172,195
35794,53
29475,187
19882,49
29357,195
41965,206
11292,202
13193,245
25569,100
654,174
15430,187
5625,245
11898,176
27179,25
40503,44
43997,25
29029,227
38090,191
21814,180
4165,100
29310,76
12899,42
19830,165
1089,8
27259,132
26603,21
74,254
35010,136
16810,45
1388,147
19317,48
34644,136
26542,195
41499,194
20498,65
41921,148
38540,194
37629,255
29294,141
4737,47
38330,194
41812,234
18666,21
28856,99
19023,115
25900,22
884,112
10431,28
4130,48
37760,155
45092,201
16506,193
23341,195
26627,180
14606,187
441,141
39589,142
20226,195
20009,209
25249,125
7951,78
323,81
26208,254
883,41
17891,89
25016,136
2459,245
36229,206
28861,33
41416,8
14734,142
40314,89
3295,33
4172,8
39599,187
13727,242
22494,41
12142,210
6716,9
24641,15
42879,49
2377,190
39322,260
5760,100
27598,227
33077,209
15648,122
4708,136
27987,241
13440,242
6994,137
29244,187
14709,241
42170,141
44094,25
15117,42
35828,187
3563,36
26131,125
24059,25
13342,8
6691,8
35924,93
39862,71
8311,262
23233,62
38034,89
16845,100
26068,63
17534,200
30296,25
21382,226
30268,71
29846,21
36762,187
24762,131
32838,76
9144,160
22349,182
22749,167
18984,225
14897,221
12641,187
41491,228
8627,187
130,0
32375,206
5783,0
30310,187
10003,23
31259,136
44508,141
38156,8
20399,76
7481,112
43288,8
41917,115
22281,136
8997,47
13993,255
16996,226
24619,210
25350,76
17660,89
12182,190
38065,83
24817,221
39295,240
10307,254
5491,165
30893,61
32893,120
2679,45
36129,148
28202,197
319,136
32798,53
21493,65
42685,41
29344,242
27826,241
41147,71
30469,180
20136,200
11701,202
27019,187
67,48
12384,190
30621,25
34243,214
484,47
33641,136
33304,120
29188,193
31451,187
23595,136
1149,245
2407,114
6368,114
7721,81
12084,210
16123,61
21142,258
23126,109
32372,31
5743,245
21084,21
22170,8
24131,8
34358,137
16812,49
38333,141
19001,180
8282,109
7607,114
21409,258
29456,70
20823,208
5950,0
24571,78
35862,187
31426,136
37954,245
41282,8
16599,136
23111,25
5138,112
12761,226
32228,21
19090,21
8756,260
8514,187
18705,49
42554,109
32495,49
11865,112
32465,6
42374,136
40786,89
2628,232
26183,187
13445,7
20718,216
2176,81
36050,93
15860,36
37088,187
27595,241
30933,187
21921,122
22481,98
9082,136
28088,78
6137,187
30942,43
20451,115
13596,187
31221,112
38954,120
2380,247
25753,136
39477,76
24566,131
43976,34
35675,206
31022,242
12209,190
16437,258
16497,31
4363,183
5013,81
8046,183
3135,191
43853,245
941,78
210,216
31224,25
12423,190
11403,33
13456,187
40656,64
41640,115
42230,8
33618,8
2929,197
45333,25
17298,131
12978,258
30447,89
4149,61
37177,160
19814,76
32002,120
32879,78
43074,49
4333,193
45043,201
41673,47
35061,136
16923,48
14576,22
35379,47
44858,190
10638,227
16957,209
36137,8
10817,197
24614,258
22294,200
22897,141
30657,43
43921,187
29082,187
16942,89
43510,241
6421,125
34191,193
7440,187
41890,141
6377,81
10486,202
40532,100
41387,141
18702,49
22536,131
29111,165
10451,142
27549,160
36483,8
10062,67
43746,133
45084,25
24868,254
17102,61
39097,240
38390,76
26140,195
12103,190
10413,199
8452,89
27368,115
41865,132
30419,141
44543,25
3131,63
45150,153
42222,98
34870,191
29229,181
44310,234
37345,255
22578,247
10611,242
31174,136
45022,201
20935,141
13097,22
32437,125
15975,22
22863,155
40061,177
719,190
2152,74
38720,76
16055,15
6123,245
35371,53
34986,93
1108,78
28327,195
34620,93
30057,136
26285,15
21560,15
28117,195
23226,255
22984,254
39698,113
33808,53
39617,71
41191,11
8173,180
27432,187
40841,78
25279,7
11166,245
41366,141
15447,29
45977,89
27415,131
40836,183
37722,241
7840,190
15237,151
2445,21
24591,182
26023,21
33115,155
40125,9
27569,160
19676,73
16615,179
27859,195
7779,48
10943,195
37979,8
23443,193
6218,227
8111,81
39541,115
35882,158
26317,194
2529,78
31969,241
10215,50
42000,187
27390,42
43311,70
43629,71
44701,153
30811,64
35155,201
24896,15
28746,177
15832,155
21296,151
22579,165
15216,192
15368,221
25096,136
1512,71
34993,55
38035,89
42716,141
44624,25
25105,78
39249,142
38233,208
3659,165
10015,9
13607,187
39832,187
11895,73
31319,142
44909,201
24726,33
7857,187
26980,63
43537,241
38647,82
27655,64
29134,69
15567,192
10203,7
26677,234
18796,190
37344,255
4122,7
18225,49
1496,136
44790,22
4246,236
8941,89
2509,187
21263,38
2495,120
21784,247
44642,25
2158,162
9457,187
12567,114
8650,197
23703,48
29169,193
6780,136
992,197
29309,141
45894,22
14963,0
23834,48
45746,25
7591,187
37097,21
38517,55
35286,260
39927,149
34341,137
29995,42
17844,44
33790,195
25199,131
39442,78
17726,8
21214,63
18000,89
162,78
3555,209
6801,81
4766,109
36661,89
16771,89
39190,187
24265,136
18688,45
29150,55
45555,206
15440,64
2045,195
32344,161
16468,100
42313,70
14092,22
19439,49
40441,89
24236,29
7484,7
8687,78
39592,187
22774,258
25803,241
12901,5
26610,195
42171,78
44222,64
24344,70
45763,64
33778,206
44411,25
17269,136
3986,209
6582,78
37831,89
6552,141
8776,114
42332,251
33413,8
36915,8
16789,89
30012,177
7750,8
7658,48
38229,183
32111,65
41017,71
40787,89
17957,187
20068,258
